Gene	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000198763	-2.70700479571208e-06	9.37956071241505e-07	-7.77998940737204e-07	-1.63792081567241e-06	7.43729892113288e-07	1.04153195357668e-06	-1.2770490059018e-06	-1.04618562211521e-06	-6.66214179631838e-07
ENSG00000198771	-2.66967953655666e-06	4.44812282246862e-07	3.53317872692838e-07	-6.59873539886163e-07	4.59821641538176e-07	6.51328313374612e-07	-1.5219737401297e-06	-7.03960737215673e-07	-5.0287705260753e-07
ENSG00000198786	-3.0696045925448e-06	9.53446393338473e-07	-6.82833373543499e-07	-1.63934695882387e-06	5.62779138881958e-07	8.41237647048236e-07	-1.55685785793753e-06	-9.28260167900626e-07	-7.48982381467613e-07
ENSG00000198804	-2.88631178823346e-06	9.81513624533784e-07	-7.58457653185696e-07	-1.71861737497409e-06	6.06787033235829e-07	8.77557808988009e-07	-1.62950768455383e-06	-8.76958456767199e-07	-8.14292227862235e-07
ENSG00000198833	-1.22981297111955e-06	7.28464725642817e-07	1.25947337270834e-06	-1.16009345565324e-07	-1.40086381149813e-06	3.74799934512753e-07	-1.24723551513241e-06	1.47660333253995e-06	-3.14055257753911e-07
ENSG00000198840	-2.62781833104267e-06	1.13773315789003e-06	-7.52947477680189e-07	-1.78113649643708e-06	8.06284278580445e-07	1.14976771836171e-06	-1.37378710215624e-06	-9.4574987073967e-07	-6.86730441066579e-07
ENSG00000198886	-2.7807527685565e-06	9.22660328687349e-07	-8.3801560066348e-07	-1.71751120217671e-06	6.73481875105747e-07	9.78987165552458e-07	-1.42278340188178e-06	-9.68884319752239e-07	-7.29009591987835e-07
ENSG00000198888	-2.81298621140407e-06	9.17276615427382e-07	-7.86206452423324e-07	-1.5817590297709e-06	6.87804794562717e-07	9.52201740006397e-07	-1.30447827351935e-06	-9.71517116922908e-07	-7.29387227406656e-07
ENSG00000198899	-2.67259963117529e-06	8.01190734616157e-07	-9.11423153652488e-07	-1.76689665121172e-06	7.55308897087033e-07	1.08051444550184e-06	-1.35707679075587e-06	-1.04070959135871e-06	-7.11276795736842e-07
ENSG00000198918	2.51377710455572e-06	-1.16901144494692e-06	-1.51510613876541e-06	5.07051929076524e-07	3.24395971430287e-07	-8.78359932037637e-07	1.70293692424565e-06	7.58233578666778e-07	4.54291166816377e-07
ENSG00000198938	-2.45604947398364e-06	1.02101432293109e-06	-8.0358962874631e-07	-1.75734302731474e-06	6.04299324109049e-07	9.75936150772027e-07	-1.35889200093261e-06	-7.45866160340147e-07	-6.01796499979656e-07
ENSG00000198961	-3.07103751241917e-06	7.34542521883087e-07	3.8022853004324e-07	-9.87596967839183e-07	-4.79677192859099e-07	9.72123670407246e-07	-1.13777276859139e-06	-2.80926431964414e-07	-3.17360123310614e-07
ENSG00000203710	-7.67160621532383e-07	8.85490395933709e-07	2.05879791656481e-06	9.84622964534186e-07	-1.09389294716774e-06	3.8005973182367e-08	-2.93608560425584e-07	7.93442738857384e-07	-3.5120468896992e-07
ENSG00000204264	-1.71015197098447e-06	1.20674607188577e-06	-4.00901750006573e-07	-9.95858017394888e-07	1.24343179569254e-06	7.44103425135952e-07	-9.16341090713492e-07	-5.79158772864824e-07	-2.79261699113882e-07
ENSG00000204351	-2.28623784682236e-06	-4.53540595723133e-07	-1.13856412696848e-06	-2.00022220690316e-07	1.79287115306745e-06	2.31815698797174e-07	-7.16080180162323e-07	-9.65723706705751e-07	-8.84690667351992e-07
ENSG00000204386	-1.52574658771026e-06	1.84562381807641e-06	9.15139780879676e-07	-3.6583600435548e-07	3.37896454535542e-07	4.13443363615207e-07	-1.03960880751961e-06	1.27402281076679e-07	-4.88751926108535e-07
ENSG00000204389	-2.2944475105016e-06	1.19907244020054e-06	7.97137528147059e-07	6.38381501393095e-08	5.94531235084507e-08	3.66900704512242e-07	-7.05578032835145e-07	-6.86070828904928e-07	-8.3290800205221e-07
ENSG00000204406	2.16123485088865e-06	-1.20420573448591e-06	-6.79905494005088e-07	3.77627811980758e-07	-7.03690740580586e-07	-7.37025933726038e-07	1.28217787677552e-06	5.47432120642831e-07	6.96434856838777e-07
ENSG00000204420	-1.02218480958391e-06	5.40339419840341e-07	7.54418864776729e-07	-2.43217800175759e-07	9.33368874216408e-07	1.47514323312847e-06	4.24542513085978e-07	-1.76981384040746e-06	3.95147755912436e-07
ENSG00000204439	-2.11475184814397e-06	5.92267492794939e-07	-1.20436655701892e-06	-1.1680333712132e-06	1.47812736100933e-06	6.89506507464827e-07	-4.62867897861148e-07	-1.26374279713285e-06	-4.70988380783838e-07
ENSG00000204525	-2.36168813309217e-06	6.66494068996609e-07	1.93337123149899e-07	4.42519276690861e-08	1.71542346800622e-06	6.98248824683546e-07	-8.91502944507148e-07	-1.55718124181773e-06	-9.80483220405622e-07
ENSG00000204536	-2.75659025603486e-07	-9.52283828850322e-07	-2.86606929898772e-06	-1.06992674562396e-06	5.13389315742425e-07	-3.13354672580494e-07	7.26309744166052e-07	-6.61145556164075e-09	2.00822246141669e-07
ENSG00000204574	-2.02941137318833e-06	6.46115234025367e-07	-6.37541792824338e-07	-1.38155835878397e-06	8.3556143624193e-07	6.83449252173529e-07	-8.91967027236042e-07	-7.75788949937711e-07	7.60084216325837e-08
ENSG00000204580	1.36215339594491e-06	-6.55781284820883e-07	-1.67545966943633e-06	-3.96379717510591e-07	-5.32530153311827e-07	-6.2773435250889e-07	1.0162672002747e-06	8.63928347307371e-07	5.46520758174113e-07
ENSG00000204592	-3.08574562023547e-06	1.04041118356859e-06	9.64131184233032e-08	-6.26283415113802e-07	1.37973022640713e-06	1.07007206005304e-06	-1.06409836891305e-06	-1.47494850334298e-06	-8.2497267438734e-07
ENSG00000204622	-2.4514904780595e-06	8.33421281105069e-07	4.98939318033799e-07	-9.80130471072073e-07	-4.18776201492772e-07	1.08118862305781e-06	-6.39354821989933e-07	-7.62746267466283e-07	-1.22874143002865e-07
ENSG00000204632	-2.43047068908216e-06	9.96293402295995e-07	-1.08677225190831e-07	-9.30910334333161e-07	5.43238151655479e-07	6.72382589601704e-07	-7.81654574029169e-07	-9.74544184375773e-07	-3.79908934189777e-07
ENSG00000204642	-2.52747125657258e-06	7.78893288242331e-07	-4.93038665277327e-07	-1.02317705816802e-06	1.50576154240265e-06	7.95797422326076e-07	-1.31909567554636e-06	-1.37154667364544e-06	-6.48421522297529e-07
ENSG00000204839	2.00618000968257e-06	-4.73152999185518e-07	9.78491815654962e-08	1.07114851787959e-06	-5.5291388184684e-07	-1.09484169573774e-06	1.01976700127139e-06	1.45442443536573e-06	1.34675527020506e-07
ENSG00000204843	-3.0767484014774e-06	7.59638422410527e-07	-2.42809440268601e-07	-9.98297422541449e-07	2.761136258959e-07	4.65850961389565e-07	-1.26655767602712e-06	-7.26337342995078e-07	-4.88057770699833e-07
ENSG00000205045	2.00457915515685e-06	-1.00938388838464e-06	-1.53681144798362e-06	-1.50059057781116e-07	-8.34783409332008e-08	-4.67320622312556e-07	1.51152405350703e-06	4.78367539602294e-07	7.03878804721467e-07
ENSG00000205155	2.5942453027216e-06	-8.47553251202674e-07	-7.42469888600059e-08	1.14134846550596e-06	2.76992552771933e-07	-7.24259448030519e-07	1.20734659631192e-06	6.12129002824867e-07	3.32041959648798e-07
ENSG00000205220	-2.50914859376096e-06	1.01411152584277e-06	-1.23049540132405e-06	-1.73573090621294e-06	1.25980547599928e-06	8.28430419920556e-07	-1.25354435850108e-06	-1.14370076994958e-06	-5.56099946478053e-07
ENSG00000205413	-1.53822445512154e-06	3.08417034530853e-07	-5.89884216320768e-07	-1.35621773243745e-06	3.36694717565904e-07	1.27369092847641e-06	6.43821392415293e-08	-1.21251048611305e-06	8.45784037936072e-07
ENSG00000205517	1.552452001281e-06	-9.7729574487324e-07	-1.73652728469886e-06	5.63813665604229e-08	3.79002884387109e-07	-5.1715674923087e-07	1.44906120214193e-06	2.52636332115724e-07	2.06956703075003e-07
ENSG00000205542	-1.61352296396907e-06	1.42880514031259e-06	-5.26938197541665e-07	-1.52226507533939e-06	1.28439271229107e-06	1.31943754092728e-06	-9.55694578598588e-07	-5.41328451738702e-07	-1.91364700933911e-07
ENSG00000205560	1.66376844966195e-06	-8.85879017936382e-07	-1.52889219881799e-06	-1.16101020806795e-07	3.13317392632419e-07	-1.69179564499e-07	1.58984657426602e-06	7.61780055996403e-08	5.30227682261613e-07
ENSG00000206190	-5.97544877809166e-07	-6.33641328591224e-07	-2.21218522646989e-06	-1.54414657857727e-06	1.28463431296761e-06	6.1931448420303e-07	4.73791520606047e-07	-1.1408217827889e-06	3.28042475400941e-07
ENSG00000206341	-2.72699543224533e-06	1.24693138288737e-06	-5.00467969411779e-08	-6.3712488225417e-07	6.6136659679717e-07	4.68136815189978e-07	-1.06431392786377e-06	-9.45853625563063e-07	-7.20165308097153e-07
ENSG00000206503	-3.1481756459253e-06	8.70844086243622e-07	-5.9497863067825e-07	-1.30084956237099e-06	1.21762548796828e-06	9.95258936505773e-07	-1.25009579608138e-06	-1.53384813208143e-06	-7.33841470022416e-07
ENSG00000206573	2.21173495522188e-06	-7.02159861282922e-07	-1.56583119368619e-07	3.62123288930684e-07	-1.57045249687056e-06	-9.79558623891723e-07	7.1802259884085e-07	1.73753994714605e-06	7.32309659023799e-07
ENSG00000209082	-2.57083808610217e-06	9.23276926726829e-07	-6.03056135388613e-07	-1.20219010257122e-06	5.94147175829148e-07	8.52280533879795e-07	-8.89296602061411e-07	-7.58855460568479e-07	-6.67877031675994e-07
ENSG00000210049	-2.07317228760094e-06	4.6014981551786e-07	-1.08948931090933e-06	-1.40667068079962e-06	6.29383755472272e-07	9.83908136561823e-07	-3.64978089182862e-07	-7.33989336145204e-07	-4.15222517081442e-07
ENSG00000210082	-1.9087120468293e-06	1.44240361726981e-06	-3.85529650464572e-07	-1.46099880030859e-06	5.07252322262623e-07	1.29400580354954e-06	-7.38275041774305e-07	-5.61173179814274e-07	-2.99388253270932e-07
ENSG00000210112	-2.14311746161494e-06	1.01437039413756e-06	-5.30141639482214e-07	-1.2532934394951e-06	6.2254257681196e-07	1.03743947855859e-06	-6.54918510729385e-07	-7.10890560004672e-07	-5.3045695641038e-07
ENSG00000211445	1.49681202308379e-06	-1.06306543625326e-06	-1.92079571283492e-06	-4.65798219773229e-07	-1.12628246416169e-07	-3.34616688776743e-07	1.52820755384536e-06	1.46671647826198e-07	5.27739136708094e-07
ENSG00000211459	-2.02107621815701e-06	1.2950796938211e-06	-2.01114391043896e-07	-1.27569268700374e-06	5.96073459180175e-07	1.28935531356931e-06	-7.72632873099511e-07	-8.07383640229059e-07	-4.07581004976474e-07
ENSG00000212123	1.72357137846966e-06	-1.19784502733216e-06	-1.70575700762209e-06	9.98934787307663e-09	5.64544816357838e-08	-6.62407816551199e-07	1.41002236829578e-06	3.75427033106081e-07	2.76508469390493e-07
ENSG00000212907	-3.02989301175671e-06	8.68205799631269e-07	-6.75785219149005e-07	-1.7660245974906e-06	4.18015091787998e-07	9.66791396172092e-07	-1.52705135295822e-06	-9.1671841115794e-07	-6.4180655737352e-07
ENSG00000213020	2.1007735854764e-06	-9.39962294911399e-07	-8.29611516860525e-07	4.17325392335946e-07	-5.04408070477397e-07	-6.88379826364403e-07	1.14602038636151e-06	7.89110239537074e-07	5.7102699545327e-07
ENSG00000213186	1.41272429274362e-06	-6.11286560650733e-07	-1.66371470580814e-06	-5.40377419262284e-07	-3.22584115436022e-07	-4.33977712069176e-07	1.33086530535491e-06	6.3332503088915e-07	4.30890228557181e-07
ENSG00000213190	2.1601834617772e-06	-1.34387837161478e-06	-4.26607793772321e-07	9.5299695876591e-07	-9.30719854679794e-07	-1.09429343593515e-06	7.63618338609204e-07	1.22023232962923e-06	5.73119426405764e-07
ENSG00000213523	-1.09613105501459e-06	1.03445082047117e-06	-1.16684646941176e-06	-4.52961629027553e-07	2.39795708343025e-06	5.28176957686739e-07	-1.11598351306551e-07	-7.46466210036259e-07	-8.9431435144301e-07
ENSG00000213639	-3.97586141422036e-07	1.03707851664361e-06	2.65693271208386e-06	3.59932533926687e-07	-1.69539671456419e-06	4.63972382586523e-07	-9.49435097644331e-07	9.13589631311515e-07	-3.87528186946932e-08
ENSG00000213719	-7.39700490439706e-07	2.09551451454114e-06	5.836119206906e-07	-3.42518881278434e-07	1.45537478625273e-06	1.04329601426072e-06	-4.99148346991996e-07	-7.09222770922163e-08	-4.544510312157e-07
ENSG00000213799	1.95298092261966e-06	-4.85028788374187e-07	-1.25704293834753e-06	-1.43301652760978e-07	-2.48653111469949e-07	-5.33525268202368e-07	1.50105986927014e-06	7.72454678548721e-07	5.48039254947349e-07
ENSG00000213809	1.85355331519283e-06	-1.05894809704037e-06	-2.03034009532369e-06	-4.31485240423541e-07	-3.01707865513344e-07	-6.2683042170455e-07	1.69998149838127e-06	6.00394804744328e-07	6.74746390759837e-07
ENSG00000213888	1.76400165137141e-06	-6.45591955556496e-07	-1.38260780132572e-06	-1.9532244979327e-07	-5.61429572083275e-07	-6.26587825668648e-07	1.38399066178299e-06	8.42274083357935e-07	4.39645026298349e-07
ENSG00000213906	2.16402392435244e-06	-8.16709058770951e-07	-3.54504876431485e-07	2.12992593062744e-07	-2.05591876375709e-06	-1.02851838895424e-06	9.7191863840356e-07	1.70833894344363e-06	7.73140138114902e-07
ENSG00000213983	-3.04721961893225e-06	4.38386771602984e-07	-6.96791135825224e-07	-1.1564339211917e-06	4.01427507035534e-07	3.36383023702572e-07	-1.4334718455386e-06	-5.48762777691893e-07	-5.2286130540107e-07
ENSG00000214135	1.39179493093319e-06	-9.47359871228922e-07	-1.5887258808017e-06	-5.01735921718195e-07	-8.07576830177124e-07	-4.85851533530056e-07	1.32009333497557e-06	6.77605722842982e-07	5.21446678650334e-07
ENSG00000214300	2.09857380312292e-06	-9.17851841638691e-07	-1.13050339146865e-06	2.36283705245461e-07	-6.92916075006361e-07	-8.07978893162281e-07	1.34706830236323e-06	9.16217612796408e-07	5.28739512284096e-07
ENSG00000214717	-2.46997762886865e-06	1.46349346169316e-07	-1.22601501027403e-06	-9.81544455557143e-07	1.50866241694255e-06	6.27146501972611e-07	-7.13172316494979e-07	-1.39643075292689e-06	-7.9999818758302e-07
ENSG00000214753	-2.71217170501991e-06	8.62449253292953e-07	-8.28072120051187e-07	-1.68188728343979e-06	1.01094266758786e-06	1.16721843749421e-06	-9.83084892735031e-07	-1.10481956554581e-06	-3.61731109197754e-07
ENSG00000214894	1.82348180712771e-06	-9.1774363886063e-07	-1.36319841897516e-06	1.43233575769999e-08	-2.31876008302132e-07	-5.02673804348896e-07	1.43814493156824e-06	5.13341676988663e-07	4.25201716302261e-07
ENSG00000215068	1.96908822514945e-06	-5.27353971542078e-07	-1.14257792840085e-06	1.31879172416277e-07	-3.10230214624463e-07	-6.63408151727694e-07	1.22998590790972e-06	8.79889320983325e-07	3.48911325113415e-07
ENSG00000215301	-6.91678626681858e-07	7.3900238896114e-07	2.15302950050598e-06	4.30499283708408e-07	-1.05292062535414e-06	1.63927351780379e-07	-1.07162259240152e-06	6.62279037880464e-07	6.5565011737792e-08
ENSG00000215375	1.97195553362684e-06	-7.66287055074186e-07	-9.86984167888068e-07	-1.10316282920776e-07	-6.14486515072674e-07	-4.30060105008937e-07	1.43348602749407e-06	6.29825998036783e-07	6.55292435055688e-07
ENSG00000220008	2.35454630148324e-06	-1.133689743001e-06	2.25122528630669e-08	1.34158424123449e-06	9.96452602620483e-08	-8.92077865592365e-07	9.93622495758466e-07	5.85649428286997e-07	2.44398699712843e-07
ENSG00000221823	1.3284420655754e-06	-1.34792295342329e-06	6.37846613416246e-07	1.16025243550148e-06	-1.31753928726378e-06	-7.89435367004485e-07	2.88928363909935e-07	7.56139695546917e-07	3.40216410090615e-07
ENSG00000221829	7.28978344537065e-07	-7.8612671974105e-07	-2.28728572145117e-06	-8.70839146683513e-07	-1.37559657249659e-07	-5.34228762811038e-07	9.18169761511235e-07	7.33546482053274e-07	2.3034484438544e-07
ENSG00000221890	9.47489455886871e-07	-1.64130174401799e-06	-2.19599990384705e-06	-4.67468939607329e-07	-4.67540526811485e-07	-5.32130810731961e-07	1.03339191326274e-06	1.52806778547651e-07	4.20020608280833e-07
ENSG00000221983	3.41391583528045e-07	-1.00358617607553e-06	-1.19147051447986e-06	-5.88398281710847e-07	1.47219647761609e-06	8.05156175603561e-07	8.29020271758115e-07	-2.03292569248164e-06	3.93613927068621e-07
ENSG00000222041	2.21458836095862e-06	-1.0238341152296e-06	-1.23938189194414e-06	1.27048087419328e-07	-3.01037966288468e-08	-5.26402629009413e-07	1.71407206823582e-06	5.47295928792059e-07	5.8923437052804e-07
ENSG00000223768	2.0326429707915e-06	-1.09772620711457e-06	-1.5615691141479e-06	2.76666018688448e-08	1.07792280137429e-07	-6.55589536313406e-07	1.52723380097593e-06	7.91644612977675e-07	6.50529298313653e-07
ENSG00000223773	1.95395102851642e-06	-6.33171578859185e-07	-1.0726611213218e-06	4.52296515920946e-08	-5.16269611371013e-07	-6.31468634514009e-07	1.38248344706166e-06	8.62181103140326e-07	4.92310328231758e-07
ENSG00000224086	2.51130555545074e-06	-6.25055640550009e-07	1.38164677507348e-07	1.23116741881481e-06	1.47575156840018e-07	-8.69472801723459e-07	1.06971894441096e-06	8.73475763408883e-07	2.63949735092856e-07
ENSG00000225313	2.46294626941664e-06	-6.90956469034692e-07	-2.53020057628471e-08	8.29402066711867e-07	-3.71206450465118e-07	-7.2081054735588e-07	1.33695173367678e-06	7.97085864160933e-07	3.25872253354564e-07
ENSG00000225630	-1.88729336759342e-06	8.39250671268873e-07	-4.202321878863e-08	-9.70554602277767e-07	9.65185403641628e-07	1.00276624182188e-06	-1.15403190701821e-06	-9.15587246847761e-07	-7.70298489028507e-07
ENSG00000225963	2.60797573575498e-06	-9.11121770212124e-07	-7.67927344846764e-07	5.62306548900966e-07	-4.93942435699084e-07	-7.44595742007774e-07	1.57015636174125e-06	9.16449424579454e-07	5.78412707573288e-07
ENSG00000227671	8.63494400168722e-07	-9.93405012908188e-07	-1.30338064418387e-07	5.81366603176558e-07	-1.87485814504895e-06	-1.23007489603494e-06	-9.96211265761285e-08	1.65317552695123e-06	2.82696735748948e-07
ENSG00000228140	1.66223663143474e-06	-5.33495662414817e-07	-1.46816504606268e-06	-2.6695887600358e-07	-5.66649690687566e-07	-5.67396799534777e-07	1.36712283509922e-06	8.502787561067e-07	4.849876258051e-07
ENSG00000228253	-2.95858855403768e-06	7.59059052805378e-07	-9.70824573730254e-07	-1.7819010238442e-06	6.72358677250095e-07	9.24478901461757e-07	-1.49334565817052e-06	-9.95629811790203e-07	-7.44248290463605e-07
ENSG00000228302	2.11938191035874e-06	-9.68345557817001e-07	-1.30876605363111e-07	9.04817477728931e-07	-8.87069974549661e-07	-9.02339912180613e-07	7.73171414811139e-07	8.58632776979405e-07	2.56103175907865e-07
ENSG00000228474	-1.2815216558062e-06	8.99073659655663e-07	-3.29991196144914e-07	-1.48848766713332e-06	9.00979743467338e-07	1.56489111123227e-06	-5.08199928968051e-07	-1.2489769372078e-06	6.15155001530295e-08
ENSG00000228502	1.6025667938782e-06	-4.36900521734771e-07	-1.24000583449797e-06	-2.74938428154072e-07	-9.35096463038099e-07	-6.45572274776918e-07	1.0064756273198e-06	1.13910707185238e-06	4.94061908156016e-07
ENSG00000228784	9.76782553060411e-07	-1.36881489433596e-06	-2.38304208899938e-06	-4.67589304001693e-07	4.04399997011368e-07	-4.14669921978218e-07	1.03592739815805e-06	1.73219366857537e-07	3.17862426558638e-07
ENSG00000228834	1.24419010420112e-06	-8.04488931761674e-07	-1.89447055625132e-06	-3.84057814951523e-07	4.26851269456973e-07	-1.53287636896934e-07	1.4023313694269e-06	3.84815927597262e-08	3.82993122826349e-07
ENSG00000228903	1.6007824246964e-06	-9.21137291025055e-07	-1.65701706652554e-06	-1.77664100204242e-07	5.06986579081618e-08	-4.77657529305574e-07	1.38832658446058e-06	3.16467007715152e-07	2.76328814480865e-07
ENSG00000229117	-1.85411604476025e-06	1.52270135502237e-06	-3.36804951380214e-07	-1.97060992509348e-06	5.78608924609639e-07	1.54115459573083e-06	-1.05649938710155e-06	-5.71472266179684e-07	-6.00993468088769e-08
ENSG00000229833	1.59752621379e-06	-6.2457395869626e-07	-1.52253433474774e-06	2.05852926635616e-09	1.10342543163754e-06	-7.07149872796198e-08	1.60474713529994e-06	-6.53049452148108e-08	2.98568582336976e-07
ENSG00000230551	2.53062294140896e-06	-9.32724246939643e-07	1.87404273489613e-07	9.85030844741589e-07	-7.89499588210008e-07	-8.37141952882161e-07	1.23844744255319e-06	1.04465846622943e-06	6.31181177668628e-07
ENSG00000230629	2.26769960067997e-06	-3.75713775718499e-07	-8.74752558793708e-07	2.26199979995652e-07	-2.99206732726356e-07	-5.7773195250001e-07	1.31592740680079e-06	9.65275655934574e-07	5.08344901601778e-07
ENSG00000231160	2.11208191795892e-06	-1.46013678339117e-06	-1.41866647082719e-06	3.30067137502176e-07	-6.17115421786605e-07	-8.17206124923006e-07	1.28925014741365e-06	7.89201325297964e-07	6.36316350080204e-07
ENSG00000231485	1.92172756391185e-06	-1.04506358745805e-06	-1.06204016560257e-06	3.40870037704505e-07	-7.76874411637544e-07	-9.13638424696663e-07	1.12206571334672e-06	7.55821734391335e-07	3.69999781610078e-07
ENSG00000231663	2.00020380466803e-06	-3.55924210192253e-07	-7.39935523213008e-07	-4.7466268320807e-08	-1.09597466548868e-06	-5.99670701359425e-07	1.12108356622604e-06	1.10866874098579e-06	5.87395747452673e-07
ENSG00000231711	1.79673568723997e-06	-6.51481978382002e-07	-1.30520359574201e-06	4.68651293242438e-08	-5.9023289108641e-07	-8.05543423097174e-07	1.18686467478664e-06	1.29584996795712e-06	4.5418121399299e-07
ENSG00000231793	1.41459817397009e-06	-6.87392114907767e-07	-1.7862374736225e-06	-6.6813541303304e-07	3.10776560914058e-08	-1.33031525738264e-07	1.49819321835218e-06	5.74906695275731e-08	5.57982202635669e-07
ENSG00000232004	1.91276553646745e-06	-7.08544398900017e-07	-1.16295219671249e-06	-3.94692922983216e-08	-2.37772766778303e-07	-3.99139143073108e-07	1.50919265699241e-06	4.4452091827192e-07	4.88579139841211e-07
ENSG00000232098	2.12782628384854e-06	-4.52065224408687e-07	-1.11959270768943e-06	-2.14418119747834e-07	-9.62589619911412e-07	-7.79622917019818e-07	1.2842384687045e-06	1.41961968010125e-06	6.51898794896399e-07
ENSG00000232388	2.63919265570663e-06	-9.2054461669649e-07	-1.28306147964579e-06	4.25614811314983e-07	8.87606308867341e-07	-4.60940257977316e-07	1.86402419022109e-06	4.52182456150594e-07	5.08736155075385e-07
ENSG00000232434	1.88605331720775e-06	-1.22023648807845e-06	-7.62187597593636e-07	5.10054102800536e-07	-2.7588171861616e-07	-7.72049147060765e-07	1.10042033636279e-06	4.43239655890021e-07	5.66813192358145e-07
ENSG00000232593	9.47119862886363e-07	-8.08165961458094e-07	-2.06919326442796e-06	-7.42753177165073e-07	-2.42335348938046e-07	-3.6124865468577e-07	1.08019590390879e-06	5.02948268802812e-07	4.81808176893858e-07
ENSG00000232815	2.49098039590615e-06	-1.03987301794097e-06	-4.48109918694399e-07	1.04558960290346e-06	3.78319268855048e-07	-7.39581238856643e-07	1.30877063641059e-06	4.61938751110557e-07	3.02253357759168e-07
ENSG00000233230	2.06798004550955e-06	-4.50451674011046e-07	-9.30239686913631e-07	6.45331866166958e-08	-6.06435710550371e-07	-6.11386344894589e-07	1.35654907108735e-06	9.65663550530976e-07	5.34504489293339e-07
ENSG00000233493	1.9897710215429e-06	-1.65318333562206e-06	-1.72614506321092e-06	2.9129156781896e-07	-5.01805844838403e-07	-1.02155483469912e-06	1.37392916606037e-06	5.99211483679014e-07	4.15136443403052e-07
ENSG00000233695	1.06155181515787e-06	-1.6281998498842e-06	-1.48496252728995e-06	-1.24169929140021e-08	-7.60216208135883e-07	-6.50364474358609e-07	8.34248680117121e-07	7.08364719725468e-07	5.68086544803794e-07
ENSG00000234290	8.64498498439626e-07	-1.21195963013809e-06	-1.78258558847902e-06	-6.75809100124585e-08	5.99185885791277e-08	-3.98983337148427e-07	1.46037888419168e-06	6.45452965453182e-07	7.87092791920304e-08
ENSG00000234616	7.6123348592148e-07	-1.084947114762e-06	-1.52852098439431e-06	-6.09749821193682e-07	-1.0880720775201e-06	-8.73257056867152e-07	2.5735041606488e-07	1.3906736527836e-06	8.50293864955316e-07
ENSG00000234745	-2.43834562076517e-06	6.48323582280558e-07	-2.28459882384346e-07	-5.27577887023606e-07	1.29729216202649e-06	5.51120068615605e-07	-1.1770777684816e-06	-1.26668831466762e-06	-7.79884127237915e-07
ENSG00000235106	1.64836357335237e-06	-8.97792323644332e-07	-1.34587812842301e-06	-3.19171146853396e-07	-1.29344225905308e-06	-9.07863861808367e-07	1.03446557357552e-06	1.28256771341973e-06	7.57529152565035e-07
ENSG00000235314	2.35359210377343e-06	-8.11671807467547e-07	-8.52881033881135e-07	5.15318020766193e-07	-5.80797951453016e-08	-8.06782754467894e-07	1.44836426314323e-06	7.21705674509077e-07	2.45724735195729e-07
ENSG00000235505	1.2296512725863e-06	-9.18938020155276e-07	-2.00401199576037e-06	-7.8652870338732e-07	-1.51776114110731e-07	-2.28173840206339e-07	1.3854268068245e-06	1.80033705792608e-07	5.58654580085569e-07
ENSG00000236540	2.35076468512414e-06	-6.00785846055235e-07	-7.63986303283226e-07	3.62548584165625e-07	-3.32366660639544e-07	-6.99644727959217e-07	1.4458665291938e-06	8.42491320402776e-07	4.22018037925358e-07
ENSG00000236552	2.45087811423075e-06	-7.45106535432745e-07	-1.0053950891195e-06	3.62110035725853e-07	4.04708102227934e-08	-6.65037355584696e-07	1.55380276017412e-06	7.25415214090614e-07	5.0596991625726e-07
ENSG00000238279	1.74472208725643e-06	-6.30756454523679e-07	-1.56946669068155e-06	-2.87956356208163e-07	-4.20320435930403e-07	-5.91063795499087e-07	1.47863395591591e-06	8.42211426414236e-07	4.74141778120626e-07
ENSG00000239789	1.9012701299343e-06	-7.26235096695894e-07	-1.55440541772041e-06	-1.63722496974448e-07	-2.67733039146218e-07	-5.84121838998675e-07	1.44069532789535e-06	6.03542850149525e-07	4.73853003695357e-07
ENSG00000239857	1.09501227144402e-06	-7.22840771665526e-07	-1.664606498607e-06	-4.35702792650337e-07	-9.17001642512803e-07	-7.20626935110244e-07	1.10991716974934e-06	9.93937894886399e-07	5.23196782767162e-07
ENSG00000240065	-1.22719666675707e-06	7.51028519261862e-07	-1.25697572578735e-06	-1.05545737144166e-06	1.63499027193742e-06	7.37614416947499e-07	-3.76163311895246e-07	-7.96933913179648e-07	-2.99083845064498e-07
ENSG00000240972	-2.36257851090418e-06	9.53378348155208e-07	-6.63466665242089e-07	-1.70009309393414e-06	4.86020527275005e-07	8.97157996543792e-07	-1.34642004918541e-06	-6.18850059775155e-07	-6.31796674338197e-07
ENSG00000241157	1.49150084652443e-06	-6.99423481460439e-07	-1.65367937665011e-06	-2.80252871803598e-07	-4.0446215643822e-08	-3.91544892877199e-07	1.44901962945676e-06	3.72740813696527e-07	3.48515121296655e-07
ENSG00000241399	-2.99920167877598e-06	8.17999857999324e-07	-6.34250895782e-07	-1.52840218250973e-06	3.37834966918327e-08	8.16028858787839e-07	-1.0814392930348e-06	-6.43642398405956e-07	-5.56029917087369e-07
ENSG00000241468	2.19491678283341e-06	-5.57470857129431e-07	8.594041327495e-07	1.25419733107412e-06	-6.86949072976081e-07	-9.22309090788294e-07	5.86921337702483e-07	9.20101304759336e-07	2.37193789198545e-07
ENSG00000241666	2.24034171443314e-06	-8.28662887933039e-07	-1.23207125081903e-06	2.8151180783247e-07	2.10247900774279e-07	-6.04251182023897e-07	1.56932166639173e-06	5.17052871784738e-07	3.98248430599858e-07
