feature,BMP2_1,BMP2_24,BMP2_4,BMP2_48,BMP2_8,ctrl_0,EGF_1,EGF_24,EGF_4,EGF_48,EGF_8,HGF_1,HGF_24,HGF_4,HGF_48,HGF_8,IFNG_1,IFNG_24,IFNG_4,IFNG_48,IFNG_8,OSM_1,OSM_24,OSM_4,OSM_48,OSM_8,PBS_1,PBS_24,PBS_4,PBS_48,PBS_8,TGFB_1,TGFB_24,TGFB_4,TGFB_48,TGFB_8
lc3ab_7_af555cy3_txt_lawsls5_centcyto,0.4476305536333266,0.055935131199922994,0.8194892472764691,0.9194438405728834,0.9263509718223081,1.2853054231596945,0.014527779293907582,0.27728278951076213,0.8223245756919104,0.6602527573066918,0.5973143007428738,0.4603662284300369,-0.2179895427390859,0.9720587943017075,0.027479401409137252,0.26160608323422263,0.41235990896515423,0.3721493533707195,0.6291126397753156,1.786974993968712,0.2041000109303255,0.7174563058800305,0.7276282155114527,0.669790998272765,1.3148312271307983,0.5682295898743023,1.26809785731815,0.014558791994788635,0.2411456460422459,0.6188552702870522,0.16621827486938653,1.9280738457291082,0.7995278838786007,0.7533891638168994,2.034951376260616,0.693159685678257
lc3ab_7_af555cy3_txt_lawsls5_cytoplasm,1.3582810309097442,0.7930763709987158,0.9029715110650548,1.1633548721160265,0.7704198665070903,1.0212004050880281,0.6923420141131049,0.4012402362147906,0.7553269069318168,0.5353503247730097,0.592734393010884,0.6330599546345064,0.19555436270525653,0.17315260929049403,0.3354036924984455,0.42456127097947566,0.8805628306008465,0.13345874451942888,0.6196273445579626,1.2373534336435705,0.8020268366518838,1.2878903611837174,0.8500572621244645,-0.40194121273793293,1.0282384736892036,0.8227992629192192,1.014688392699553,0.4146473046593967,1.069061132576181,0.8261191670487663,0.7901939855889902,1.0122456404310998,0.9906342607319396,0.6797512350423028,1.8382300008604195,0.9475752247304366
lc3ab_7_af555cy3_txt_lawsls5_nuc,1.0782183235036171,3.184552855906639,1.774450243159635,-0.6419133850726003,3.5406304564000437,2.343224069439122,1.5808707284280465,4.032914351077463,2.99432682349751,-0.3583964227176559,3.729015280404015,1.4801506431647815,2.8471846800098684,2.507931718977772,-0.6114858363720892,3.214951503704044,1.493277639941764,3.464336100357476,1.8901903551668762,-0.0019104984530361666,3.7110673899420323,1.086963629218263,1.553165530749444,1.4771084074457292,-1.1646116981919945,2.4609016223379494,1.0384181150976588,0.38225106480630616,1.7429896081356029,-1.6449913661983626,2.1517172710428545,1.0980649966697191,5.697916674237952,2.7324700301040674,4.321682055924988,4.101358853405457
lc3ab_7_af555cy3_txt_lawsls5_nucring,7.902434977968842,6.7037331933636555,6.492951330427589,4.7903033633105405,7.69520696781703,7.518172627161069,7.3779841580503716,6.602002978120114,4.115853482690003,3.39466978274339,7.177449710290445,7.374323197493315,5.596461005841819,6.578952139133255,2.308295111247785,7.085142383039786,8.270332326214275,6.756819022089384,6.799609073775239,6.696684355806215,6.708437550852461,7.069090239832513,4.793856016700699,7.219990528486106,4.747419724779416,6.804174025917526,9.066703939816792,3.828568333967961,6.9555334251921686,2.2137051145858,6.283401866087058,7.538784608672644,9.397190525435127,6.7094265062062695,12.036418751020287,8.185267817015067
lc3ab_7_af555cy3_txt_lawsls5_plasmem,-0.4454011458657261,-0.8966723903935391,-1.4613742052864473,-0.9308917767059,-0.9603255830562704,-1.1241929724334563,-1.1060622957345634,-1.7204829894886482,-1.7828537389919343,0.006516198664632677,-1.838524111224689,-1.4298436426223853,-1.078600881291345,-2.2235390004787234,-0.02301121639157468,-1.4675863617927463,-1.100750660894719,-2.5085588164421346,-1.1911721095945302,-0.7573825427889359,-0.7159074246330229,-0.8194446908689678,-1.1015787943269693,-2.7629480713344865,-0.07928111729596256,-0.9151099551918451,-1.3091922636100468,-0.4534747866222214,0.08121592767902584,0.29406071534388,-0.4108410819756019,-1.6014625553414017,-1.7293365990526102,-1.1754733351325173,-1.84639233719193,-1.0262326360275704
lc3ab_7_af555cy3_txt_lawsls9_centcyto,0.869543886225772,0.2207243503899425,1.0376311287314444,0.793524463467407,1.1394460494194252,1.3796381691122823,0.7000913397495465,0.4525521392306528,0.8638757724175753,0.5715410376978464,0.839573009172241,0.7408298343943178,-0.12274953892176234,0.530241206941186,0.7265114536334059,0.5590641850950252,0.8138770600454538,0.23221937685392266,0.6469115395787418,1.8100806719207356,0.4585994685475788,1.0485529029884983,0.6315916661071941,0.8056022739203208,1.5495061559442234,0.6913300858198034,1.3258715992761172,0.23356084274720074,0.7857185086236851,0.7922581376723785,0.39322522004312693,2.1050010511408876,0.8227959746484145,0.6980176978229832,2.0674396831489834,0.7820038699899484
lc3ab_7_af555cy3_txt_lawsls9_cytoplasm,0.7619929338920969,0.1596815562601144,0.46561106160623195,0.5385526467429554,0.5083928521904023,0.7626530415503541,0.4426887658880744,0.062482011771738226,0.7931039829083558,0.12207000768637996,0.2847681871553287,0.378786447118008,-0.03243721423528131,-0.2058445791706601,0.1985874116646226,0.27913937644322107,0.5923766750294175,-0.17939617220658746,0.30415356000826993,0.6666000655367152,0.4444962363098371,0.8383203128490976,0.24888830618274663,-0.5201973208199996,0.3512079539878274,0.4151174570861192,0.5939381330107942,0.1549777494352937,0.6845615799134122,0.49733652978276016,0.4802483908390059,0.6894756516912958,0.5820746812084081,0.45965827395050407,0.9986916908171323,0.6057743056906072
lc3ab_7_af555cy3_txt_lawsls9_nuc,2.2280539814160925,3.695912942462372,2.831027555748187,0.5566422577653535,4.2817490251228225,3.2628837950313065,2.5043734646027764,4.354057837019386,3.3307140595455555,0.2398376798108448,4.246088709453832,2.4019288095387274,3.243300555197454,3.0575560436860156,-0.13041799276633684,3.942248822514393,2.409042723150712,3.9698484246224455,2.8120320740978766,1.0891683289831915,4.321917724146698,2.0870942619316066,2.092403582571187,2.200163892991565,-0.5729279359028434,3.315834592022874,2.088776114370335,0.9892648363442426,2.4908180133137177,-0.9178431925435713,2.923615627766932,2.1054733760176427,6.1511788218196815,3.3382323826861042,5.326369933675832,4.817046448012154
lc3ab_7_af555cy3_txt_lawsls9_nucring,4.5304112625922786,4.591906345235408,5.35599035841228,2.6441171705262265,4.897104623892681,4.3824754843238,4.1346708149702875,4.106744161017646,2.88129011074096,1.262760198460165,3.921560942741815,4.124754905446278,3.149554567463771,3.9102558604143614,0.8250790884061624,4.332885855153008,4.609162787470398,4.195695099690157,4.16885139632774,3.8104024147091575,4.324265556449668,3.914697586855962,2.843070984688567,4.224644001635421,2.3118909277323687,3.4202360225414283,5.420539508042131,1.8571037524248417,4.103957389886333,0.917439657532799,3.8760766651170933,4.395540017230012,6.051940362947803,4.251164931196955,7.76008770991866,5.225227850416105
lc3ab_7_af555cy3_txt_lawsls9_plasmem,-0.7753259537610621,-1.2920942216870699,-0.9154575306871593,-1.0190644327993543,-0.7560000318245463,-0.9837924954270729,-0.9304771480855013,-1.533297808029633,-1.3557395318681593,-0.2336984131424666,-0.9767945778304007,-0.9590085096726488,-1.0517329348787625,-2.103555570021642,-0.02736958652669922,-0.984720557882328,-1.0205687564505885,-1.8968673812183843,-1.143851600492049,-0.6617838530895334,-0.40911592503852234,-0.9457484622162584,-1.0456777843419427,-2.3764500114532363,-0.49351848788654423,-0.8907765972995224,-1.2371637393551,-0.5822927023813421,-0.4265360912138396,-0.033387112348949956,-0.5408765320972373,-1.2271563839644877,-1.4445370412597727,-0.94352503868291,-1.8276831914861422,-0.9305982261606812
lc3ab_7_af555cy3_txt_standev_centcyto,4.512526497997423,4.900232312179621,4.547556536611748,4.995797291527009,4.586291398829284,4.789703770746595,4.482742325624476,4.378750749947318,4.557699601524348,4.664366050634056,4.753019837071897,4.767385334850163,4.3357885501364635,4.351536128374823,4.644914452965739,4.741284046209144,4.465138237711029,4.618302580775254,4.307071598901267,5.148731371560609,4.643852459973129,4.4497955169792895,4.66421662301565,4.962444867665337,4.672812864772323,4.514759001309751,4.574762127826433,4.343911135324866,4.512484428721768,4.730976387169002,4.461447513368391,5.048170915361738,4.772392540285635,4.449298170555493,5.352416417652623,4.480251762219585
lc3ab_7_af555cy3_txt_standev_cytoplasm,4.480873789982667,4.933558355944192,4.645073646699696,4.913428839539746,4.548376321848014,4.7793172992407325,4.42629328989509,4.351408511735851,4.648785626342814,4.7870710760878605,4.605716861667032,4.6531089581500416,4.497835688378821,4.352413938473908,4.6636696707853265,4.721751831588494,4.475872848886376,4.631601390744203,4.442727529481483,5.062928511281037,4.621189068882628,4.4318132268122366,4.635862339765507,4.713181673066379,4.622314002052807,4.507107350779465,4.6785091563581735,4.3318907172502445,4.637578290700822,4.630656369260006,4.465409143805751,4.768815434573543,4.8395995994096,4.4304354985244965,5.37506260429794,4.4661937761812425
lc3ab_7_af555cy3_txt_standev_nuc,4.72990529311178,4.803708751239702,4.69906624995875,4.835119502762397,4.852572112033756,4.931567967275375,4.711992818696507,4.695645144663307,4.675736125140045,4.624601579853519,4.7634375854579805,4.726243397906577,4.612246180610344,4.591640981569518,4.387945714922883,4.768918079243914,4.721857732726401,4.844682540239976,4.779473546040654,4.949204158754699,4.9542188679407015,4.608994999063829,4.584827316354751,4.622908178204523,4.425089295169331,4.807482422768908,4.899845000948242,4.340341010708094,4.7768443364339825,4.2949189595101895,4.711606290516057,4.778032683573375,5.146518442881402,4.782046167122576,5.362202226226229,4.838685918793559
lc3ab_7_af555cy3_txt_standev_nucring,4.913677506146114,5.380980951228129,5.2416864660795435,5.1751708969989005,4.933440666426001,5.081115763434507,4.828996586977379,4.706422255144047,4.807172287994739,4.791904614654066,4.858761151493169,4.882026150662605,4.748054722663408,4.664001499457481,4.733349525311062,4.840559849279107,4.880047549425097,4.91173168596598,4.906387824443927,5.205796129637732,4.927266120878776,4.864139723071071,4.93440289113618,4.812807553202624,4.996956267543103,4.94783487230657,5.127612532551195,4.488704915417856,4.893512125791743,4.479636441688983,4.86223501104501,4.9548021043630435,5.365064245895649,4.803782382159519,5.765720208857665,4.954781814801925
lc3ab_7_af555cy3_txt_standev_plasmem,4.275408987389105,4.819133132516886,4.584919687814505,4.811028315201212,4.422527480327942,4.558842397756222,4.2414556423766605,4.251981799135453,4.480065716463458,5.037992180619726,4.277698281427342,4.404992016855324,4.292679366368345,4.250495836974074,4.620811267793048,4.612362039293169,4.35446419030646,4.570441968895442,4.405062977830317,4.99567562681507,4.497064610154891,4.279467334131573,4.552706102867799,4.220368332462537,4.593954095197157,4.351659903671013,4.470235282375596,4.175443211105751,4.45916318418914,4.545883904126541,4.3446851391342465,4.50554014270011,4.719378194893112,4.285077671208225,5.286041612948885,4.373930411569191
met_6_af488fitc_int_mean_centcyto,137.5961240786001,128.36771265578997,133.08355310517882,148.56415485635455,128.5083110699034,152.48806153087835,124.06066837142134,111.07977610974754,125.35542862821376,120.17594071756896,116.74225656002871,148.0935803414364,73.6106734794653,108.712645931098,88.84732328917862,93.07146142257822,133.6024438097938,155.4393943136928,133.2811057951746,180.27648067300058,134.7679745761445,118.16501698188198,75.89769675019213,120.94284630649281,90.92714789386778,109.6408460362449,140.8974232900222,66.99406456500485,132.71567802657546,71.89315637066946,110.06382020741107,131.5170442548229,132.75572422523035,135.59593832162525,152.83971761103905,114.98518749279344
met_6_af488fitc_int_mean_cytoplasm,135.25674242763958,125.17262802229351,130.1439505995077,153.70457595803163,124.0621100625871,146.2459983233945,121.5434633570146,109.64508658621872,123.49208120825274,121.78686411419706,114.26869659563637,145.1409679604262,74.89234777232717,106.89589989065219,83.86223577999633,91.91939939780065,129.15196151943536,152.92559504493815,131.65004669565786,175.8351115077537,132.81795328394486,115.16226442517996,78.57853425758695,119.08792521376368,95.21877188094325,108.78398195734354,136.0365108041721,71.21598663979073,133.0368200590624,73.56687295891729,111.00208715138388,129.62802049708813,131.44991232116325,132.42087209524692,154.3605620611054,113.6801273211761
met_6_af488fitc_int_mean_nuc,181.2842474405071,184.9503561909124,201.83478054174108,120.22171158285113,199.15317844623834,207.24851599642415,163.65573435791495,169.2495007195243,189.2286258061895,93.91946572747294,190.24743814345038,213.73868847047964,123.50464457058135,176.34489245105493,49.33450110957423,161.53374318560296,172.57616257796147,200.39970092265068,197.5468533496647,170.5059644416122,209.1569432231539,156.30392255160123,109.4578387705388,180.7474743793844,56.82505168615124,166.38771735846413,186.979691202038,84.39449725567115,202.1618053026303,44.44058170543348,167.05687955281863,178.58196682604276,190.7043777592247,204.02070617571485,180.385036372011,192.90286448063054
met_6_af488fitc_int_mean_nucring,198.59709423792046,196.79275418289365,204.45859946962167,168.43706889678094,204.21722449904456,230.09364919645745,180.28457406688503,171.48458203660874,192.87913528004475,133.32708020528818,191.6337147992861,246.21864264667258,126.88659802934083,182.35759850894098,93.04571896141336,165.6333717898443,191.2286546637666,227.73985610567533,202.37343260532234,213.29850213195627,217.62247512848379,173.30273382512542,116.46927643481423,185.1736975850147,94.38321213054998,174.16564555832215,203.0174641644709,101.74818831236483,207.89564341372633,79.42503490291719,174.71478328462237,194.13716573182836,207.9799886284792,209.57143908528028,214.73776016786329,194.5081766171075
met_6_af488fitc_int_mean_plasmem,109.66829015574187,99.0010394050381,103.1924449269259,151.2907714212546,94.6123321236716,111.31557216332095,100.88985349826349,87.67448381484003,97.93939305014396,117.92737711399566,86.82465932518723,104.393039319661,57.873358814239296,80.31566252410286,79.10685424185661,66.90217487260985,102.9515055899563,127.66183355890206,106.09261998254351,161.69495001511876,103.10801591824352,91.77408278726394,67.84513570045566,95.72994936093369,96.75012026314805,86.26176283660476,106.70486421068361,64.56781957627688,104.1742345828004,73.44244443401269,90.15530508683355,102.73158149342858,107.93534045090657,100.36933584208808,136.60956940864085,87.86116206237863
met_6_af488fitc_txt_lawsls5_centcyto,8.154891384080285,8.636201697005658,12.063393218521677,-6.099290293453859,14.392446705814693,16.899614551598248,7.503616634138784,9.879372385563409,12.439287979269396,0.34233893181304936,9.172403064121688,16.647873826237532,4.088477261459252,8.194743631689045,21.907925256651914,5.976309910229819,10.872871224931517,13.384500416846599,10.376632240560124,23.787629814735503,12.9263077408215,9.900659872746097,-1.1199533525619134,10.600081951251035,-16.295780091442357,9.128474365347152,15.70904494786248,-5.426435142052703,8.187418105449188,-2.551820927824618,5.4087061461419985,9.713522952359519,14.072106187922921,13.872353649689847,9.841637011497465,9.587571518748286
met_6_af488fitc_txt_lawsls5_cytoplasm,30.340690106630163,24.492171161542856,25.762223338316442,33.54714332839902,27.319800960313195,33.49115627089774,24.356779823037453,22.369889004731405,23.067831916752812,30.05163592105188,22.564677797075877,34.00118840715258,13.599277207692507,20.462399089532443,27.4044010875103,16.47830127240217,26.386955365083168,37.48233080902826,26.501161191856006,46.56578665579998,28.626506026158026,26.62576259516145,16.042645670243274,23.922263384946234,21.06173963736375,25.29666975955787,28.834082097787213,14.225466915201308,27.09234997263569,17.17363074636002,25.076442986588017,26.30439027283578,34.31001522539359,27.40340863135723,42.116773038595255,24.69937566146172
met_6_af488fitc_txt_lawsls5_nuc,-17.941631100638617,-18.227108752368704,-3.2360583335981064,-74.1332887666041,0.32044122066905134,-18.724411442931146,-10.222446438422512,-7.1308136891446186,-2.2850737309884805,-58.3753832494467,0.9751188817412131,-15.551228736255341,-5.604342535976167,-2.39604541586694,-51.5358532899009,-1.2411306300999756,-17.987606949619785,-28.325416532170507,-2.0118249609453245,-57.48982723901417,1.1018551836441433,-15.338904400206095,-11.949898852028436,-5.487991009323081,-57.41353315424656,-3.9932187570831346,-8.98774597291557,-20.956366763345592,-6.73608400083425,-49.47395695127365,-5.178137088485634,-16.485024256397434,-11.461892153684474,-4.185167680626573,-32.23847867400879,2.970803587747741
met_6_af488fitc_txt_lawsls5_nucring,126.66452249801321,122.74829344893146,121.12367440568462,71.3769994258663,132.21828113107978,158.08217739930961,116.47332399971712,107.65473303606528,115.56745974968952,56.59910309968802,123.06229055592186,206.49944751974238,96.08165451673699,129.03915389404366,60.020994802448165,124.4578075704439,119.8718494978629,151.6383884743647,122.34239064746534,116.93078915192665,147.06140355599845,113.05154888971015,76.53142611018681,115.78914898869535,37.492616501233606,116.30872056969315,130.73983002891617,67.79937617082928,126.5509347732394,39.99997596564461,116.9715382189739,120.92562285973231,139.4805543068343,129.49976062407106,140.67618275584124,129.5231873502326
met_6_af488fitc_txt_lawsls5_plasmem,7.670553524893875,10.502226994237718,7.504017662780142,32.97558406641216,5.855187346246096,8.844865411350238,7.366762561116674,4.423722868943986,5.01082691880134,27.25543490298665,4.494421367776428,-0.9167481574336129,-4.60774854711221,-3.575667357101629,19.206864178961943,-6.562033940576816,4.687295081536978,20.50169401153882,5.574586890623297,37.19854038057594,7.154877063165429,7.688648802523387,8.03809521850223,4.7639717122354295,28.03701654370449,8.736888366087795,8.339772325412882,13.142868392994727,9.209017244005448,21.9881607065078,10.588740317146197,6.010124695309899,18.95991616747881,8.006132024229522,31.299371268188537,7.349753596037776
met_6_af488fitc_txt_lawsls9_centcyto,16.686719460293226,15.34492614516135,17.059309911712646,6.958471179952933,19.36507177240306,24.026278963486355,12.508947525284102,14.435928431649863,18.88580694149009,11.996482372410606,14.145135879317701,25.92296871709388,8.006752488998027,13.843272067001738,23.457060469916012,11.297481482271307,16.044137150766108,22.880707772472878,16.466140191727614,29.86579982249661,18.437885360680394,16.07342496240395,5.5416645483911955,16.371843304480503,-0.3324710657281956,15.69635121113936,22.19668753108892,2.6974958387734147,15.141861153345413,3.2739916056700364,12.588657379074546,14.195327054076962,20.16350446301272,17.530687616613896,20.815036287214372,15.014753628903241
met_6_af488fitc_txt_lawsls9_cytoplasm,22.078901993336984,16.978535486736263,18.465806241114695,23.061465867420807,19.768963132822226,24.49354931200994,17.19811440845997,15.134820423413904,16.31656508146935,20.437528095166208,16.273056537231927,24.33241517421665,7.932013479212029,13.647521558780134,17.86819097430408,11.01669596739546,19.37056305502395,26.003285684791635,18.703124887844115,31.47463088034568,20.27926191463059,18.913108838420985,10.160609935139087,16.884881220207266,15.65397676942597,17.34620119626761,21.844209671335793,9.157471371136223,19.286458730744194,12.38817673795328,17.40199506442209,19.32147580472076,23.33746755519023,19.60336215725318,28.951760834031997,17.4792394362436
met_6_af488fitc_txt_lawsls9_nuc,3.2246867128980194,4.610569851912458,15.75967133255438,-48.5197035787245,19.930438725721608,6.535507237451804,5.347204554857851,12.012433937297594,18.206732243069496,-36.856961579380155,19.695798052846524,8.245715999529132,8.911105574402626,17.241406611072467,-33.638170479109085,18.935292860153275,3.773715423592145,-4.5517618058135465,12.692419914313442,-32.65804410661024,15.784238320098504,5.613642858171832,0.047026571403513066,12.576226872377479,-39.08233701535639,10.13261966196968,11.262394889287892,-6.47315426105911,11.317263705116263,-32.28169402896121,7.515442616495948,3.586579628553526,9.55721560967584,12.037735941488513,-8.336411715369296,21.883451094478154
met_6_af488fitc_txt_lawsls9_nucring,69.9446583068576,74.01228644230764,74.34442359410077,29.40811604738779,80.62451563350756,90.21538049676865,61.855727461799226,65.72235274195378,67.71489654422487,22.215086711304266,76.43279474453915,115.5863389301007,53.40272450632379,74.90256002760685,28.892472057548293,73.08743777866205,65.93776970663104,90.22773743168312,73.32385918272065,69.8527169464953,87.80691179871498,62.943212008451226,41.82257291840489,68.34720891815745,12.033577318522436,67.44088127236277,74.66709473449441,32.34927007497192,75.01311448560318,11.464816833120631,67.15055104512501,67.68997962706801,85.24030063429265,77.66850352713831,82.266032350667615,77.89526381586316
met_6_af488fitc_txt_lawsls9_plasmem,2.6039965342663844,3.185792450170454,1.8062222751108827,24.257659396760133,1.930947848900475,3.9853283770231993,2.7420364486791873,0.4977986654159131,1.4561917195804444,18.1895337301006,0.2602634695654618,-2.2886063343790353,-5.853777454217271,-4.689611597916863,12.352113164338475,-6.960945619454203,1.8430050593479608,10.20218749123981,0.9272166107455201,20.643588659148193,2.2543101333098123,2.268757471937983,3.578456953970979,1.3031136866817337,22.411378803462693,3.6280134642980015,2.90216862485132,8.604692871803165,3.4668953342346325,16.76883676616108,5.718264010384149,4.070948640796386,9.566053793704162,2.2962590583884723,18.457119919281187,2.805399986545028
met_6_af488fitc_txt_standev_centcyto,15.114443212743137,14.179149328808805,14.420190498608843,17.466563899843198,14.263746800475664,15.907029700345948,13.950118573572102,13.072189023440512,15.499538792662982,15.802838310761222,13.549252595788351,19.727600436661834,11.116979022354696,13.820516204129472,11.52812288743112,12.52349192636111,14.05435097337481,16.87480222911734,14.60053770245543,19.78133941490121,14.805538836639146,13.307574814869824,11.809873540552793,14.146619619630826,13.608702681387562,13.410410254437458,14.512692835382872,11.266721857619327,14.408778239123684,11.873527122494488,13.4530545191303,14.046183294004495,15.149290190835346,14.325949991165,17.06511620420844,13.539915689759193
met_6_af488fitc_txt_standev_cytoplasm,15.700155931450876,14.641075267561309,14.934015191347774,20.479651628641413,14.556621363110256,16.520781632366525,14.582568199757473,13.501722557240523,14.249197353779717,17.689966414857494,14.082217227531121,19.069513750986495,11.207079639835985,13.896063099016425,12.506043886706616,12.64080922319507,14.50661819052518,17.986556105744096,15.321537169155118,21.907935512568837,15.450534358116823,13.623596394818607,12.080007084138229,14.483564165868795,15.445129218587502,13.880376152063915,15.602818285093138,11.928888865366202,15.148961405151404,13.120063875311617,13.957797500854314,14.721941040446417,15.78282422688144,14.885980509305782,18.62709485299151,13.97429774479536
met_6_af488fitc_txt_standev_nuc,14.478460848796562,14.012794319768682,14.834655763814713,18.117852343821585,14.410988858359582,15.52416110811506,14.0841643116576,13.068908084432175,14.181441088157813,15.649581929273388,14.83986158965321,20.578076375479558,11.87247547363918,14.539543794476721,11.576599366722641,13.688968259477905,13.754546533120562,16.580285882510815,15.018878605178097,19.12260060197184,15.355298963978157,12.81449409424969,11.848613193263764,14.341624096591245,13.030249220305238,13.867427374162606,14.719202674011912,11.526854011217516,15.186296795839292,11.500384659867061,13.841760247752973,13.816847674604075,15.73578188845504,14.816469496974111,18.010138915682916,14.362377183402666
met_6_af488fitc_txt_standev_nucring,17.452371611757272,16.444494324124538,17.007439526468573,20.05467623980746,17.363841535980367,19.437534935495673,16.934806595979897,15.137132018492368,16.352288215677802,17.552944534259964,17.531606591625415,26.15621301759212,13.836620108347548,17.34169012491706,14.892463150449622,16.409654707663467,16.642472206264653,20.18919652103489,17.367801913799177,21.64133826388012,18.840368795420456,15.633330273986191,13.43981980710174,16.586110151385824,15.098912731629976,16.37642344837285,17.80933635959712,13.39214970957153,18.17608952338411,14.28539449040779,16.536400421655728,16.611606288543815,18.2236757778104,17.87638117262102,19.45884784014561,17.21345121508007
met_6_af488fitc_txt_standev_plasmem,15.497620678100056,14.578211295357667,14.83994972208336,22.10359680699085,14.06478703817399,16.2313278846831,14.4463040129374,13.548273013627695,14.099915161941537,18.439116939912164,13.63524096888861,16.131685714591335,10.40579911677969,13.008191224256832,12.115433949591576,11.594979169872751,14.15442031296936,18.300784247660474,15.270539160358744,23.078828901354406,15.065519473852785,13.203661117819534,12.028575442015331,14.184534245035008,16.322870080817303,13.478269229689502,15.27079182574995,12.281676955591088,14.940466263063632,13.600898949460994,13.665276248257495,14.488710048507398,15.760667526289247,14.657237805197873,19.434172624012607,13.586936418280299
ndg1pt346_3_af488fitc_int_mean_centcyto,381.0606778798399,129.73127188740872,205.65761939150033,151.22997739913916,199.67275700739643,296.4349887781844,366.2018377822108,89.74623972195722,208.94399305016313,84.99850970449984,189.2836624568552,464.8883570333738,70.58022891234695,233.7389851286961,127.18027216576469,178.6191590197168,392.21653829272697,77.08182728658969,257.9420100630642,49.36168032636876,158.86961818439977,409.66632775110764,329.9991673458714,404.809154114529,737.6410797555602,378.2572976203287,261.8409077852234,143.03820360816627,220.31486019514665,216.00737613401887,188.39334937993831,349.86948336317556,195.55141120067677,181.09435469144768,367.4565649068214,204.77261619022164
ndg1pt346_3_af488fitc_int_mean_cytoplasm,347.57632632902227,120.87426978554528,191.3559758962175,145.0917025084136,187.22760146782733,277.8912141807849,337.1839817629581,85.0657429688361,193.77496484162344,81.55576443649089,175.33779993225065,423.9650976219576,67.43152109337971,218.5329015402451,121.11976957625436,167.90867528583078,358.4545300068309,72.29846234826803,237.31048467181463,47.417043784308554,149.12700216251002,372.3118546765166,319.53994353561023,380.4976303599329,689.9721574668054,361.51207140565356,244.62150063523225,140.6047033220173,210.09274259566027,210.55207471710727,183.05364837745907,317.2906804849809,184.48893279603814,168.4229888669115,344.6421009280396,194.60618647894685
ndg1pt346_3_af488fitc_int_mean_nuc,405.72675673994246,140.07632195536303,250.038290356371,100.8163466386684,228.3362426956572,343.7849782295143,395.9242166024317,109.76750927285299,255.71050706187012,61.016587627179604,215.95088117779105,507.5944626043232,83.76024108562868,281.22258941864436,73.1690495090961,203.39452464967135,417.0205313989297,83.18468602602401,304.18177724253667,49.27483493439211,184.64629210048193,436.03732200807195,315.88489587547787,450.48670392647637,393.1310668819867,408.7100016961495,279.0189572526276,126.99031764755549,244.38730698687678,147.07223198531386,212.6012058678845,377.8597105924546,203.27613021186704,223.16127793702466,356.4093523375708,262.0373609330325
ndg1pt346_3_af488fitc_int_mean_nucring,524.3535017968633,186.18551958497318,302.74706505244365,144.56165089462743,286.2174516168225,438.7942208533325,503.107269871504,125.62156582744521,310.21191580905,80.95166890724937,272.5966433073894,639.7933229275814,96.12489382145971,343.9189732406962,112.29567615273439,252.49190346772707,536.7797195914513,99.89242684209039,370.5342058528487,55.15346679851222,225.548502276835,576.0733133401864,421.8409501068542,559.0022983207101,645.299417880266,522.7936839386213,352.28249065584845,170.78432868254257,308.82666770164525,211.7780941391757,265.79771243447493,483.7118747790357,258.78724695593843,273.2278658224566,449.85873628942693,309.6142080115034
ndg1pt346_3_af488fitc_int_mean_plasmem,267.09925846058735,89.62660234028925,137.66670229385858,140.37428879669264,143.26560455012392,202.44732954941193,246.69650811667492,65.95413298401046,146.64757078686662,79.70435871102313,126.83077268219266,297.0300654702591,54.77895345797535,158.08560105993016,120.0127434711117,128.5697975673931,254.74194990679837,58.658222247688464,168.44142086669194,44.856348884347454,114.07583165630444,261.6091893563395,274.95613503199013,294.9034312877893,685.0276552242836,289.57621310145265,183.11090713379696,127.64367561388327,164.8535841714582,207.08676609626454,149.72828858882673,238.0343108423754,146.98730773316004,122.12540862002045,293.69855500651533,152.3558659445419
ndg1pt346_3_af488fitc_txt_lawsls5_centcyto,76.60095011939,22.953693830361857,40.405722201464634,18.486892429887668,37.313205877968365,57.13554800020133,72.97444890124483,15.979416013203245,36.728003712704265,11.04549563960839,35.963624400981516,92.16215176317513,9.698566774012358,42.0276806344767,16.3264536855671,32.897044107427114,76.11957329043693,14.380261922638466,51.61132510469071,6.510196403267555,33.38320569157061,84.63218179074705,52.427203417752615,73.19582668514694,156.05704189340196,67.17130714016942,48.10818405662969,14.616585890175724,34.52878621515288,23.925254196617338,26.780108747025224,70.82537285516452,39.83785276906826,31.510349261026732,64.09285899190573,39.249230572580416
ndg1pt346_3_af488fitc_txt_lawsls5_cytoplasm,82.24308720240604,25.123597064860455,43.45258663712499,21.100870968959008,40.48029226458376,64.04693270299411,77.62571451596415,18.015086801368472,45.13349136817257,12.495686397997925,40.08586418602219,94.77812687438997,11.806652459259569,46.53850090568302,18.880174167055962,37.54739042322587,79.22409516164136,15.664763429800331,54.90991784639741,5.78787869247403,36.413552231402306,87.3871970755818,68.96856232701668,90.37321661043872,157.23957201741766,82.66270535902382,50.40141307005933,23.94921778214236,44.299545950096764,31.745663093217033,39.4876712020744,72.31112247319297,48.47969872572022,36.06455392160147,76.23323779006726,47.21487657126722
